# boujou export: text
# Creation date : Fri Jan 10 14:16:21 2025
# The image sequence file name was 
# boujou frame 0 is image sequence file 1
# boujou frame 475 is image sequence file 476
# One boujou frame for every image sequence frame
# Exporting camera data for boujou frames 0 to 475
# First boujou frame indexed to animation frame 1
#The Camera (One line per time frame)
#Image Size 3840 1920
#Line Format: Camera Rotation Matrix (9 numbers - 1st row, 2nd row, 3rd row) Camera Translation (3 numbers) Focal Length (mm)
#rotation applied before translation
#R(0,0)	R(0,1)	R(0,2)	R(1,0)	R(1,1)	R(1,2)	R(2,0)	R(2,1)	R(2,2)	Tx	Ty	Tz	F(pix)
9.5553299585245033e-01	2.9426074075380493e-01	1.9165340807399879e-02	1.2822275012849729e-02	2.3470268461639642e-02	-9.9964230390766973e-01	-2.9460530053061962e-01	9.5543694870428819e-01	1.8653523793182164e-02	2.0522628192827881e+00	1.4109643403372036e+00	2.6131876976051789e+00	6.1115498147287815e+02
9.0736776694560417e-01	4.1884815896631333e-01	3.5354706032971445e-02	-3.0092598778028709e-02	1.4862405356879702e-01	-9.8843579771250933e-01	-4.1925907385163713e-01	8.9581086755593087e-01	1.4746090519781246e-01	1.6649468526788453e+00	1.9496816696528203e+00	2.3141139465594724e+00	6.1115498147287815e+02
6.7739678126237535e-01	7.3490890306759349e-01	3.2287844885659958e-02	-7.7632888649005402e-02	1.1506671390890946e-01	-9.9031953729602695e-01	-7.3150990105082336e-01	6.6833266831884863e-01	1.3499892267134284e-01	1.1344349205754138e+00	2.6677052614612471e+00	2.2586922683501518e+00	6.1115498147287815e+02
3.2657666739563396e-01	9.4445056464660970e-01	3.6889175261342597e-02	-7.1502311005297484e-02	6.3604024320305819e-02	-9.9541044178326954e-01	-9.4246225379781845e-01	3.2244016348613008e-01	8.8301988297967093e-02	7.1300995668365363e-01	3.0319694079695250e+00	2.2822776626935424e+00	6.1115498147287815e+02
-3.5106583332714048e-02	9.9767203340449284e-01	5.8464019441433202e-02	-1.0876638302249940e-01	5.4338361830868480e-02	-9.9258108805162137e-01	-9.9344723147780045e-01	-4.1205050613762118e-02	1.0660554428833048e-01	-1.1530747123490226e-02	2.6844389332154499e+00	2.2860074687188270e+00	6.1115498147287815e+02
-4.3209620010009775e-01	9.0146920726045221e-01	2.5419327691117256e-02	-5.9867369680850407e-02	-5.4880711353923195e-04	-9.9820618955116147e-01	-8.9983819206930360e-01	-4.3284288970937740e-01	5.4205727755312891e-02	-7.6840850670018801e-01	2.1306813143849208e+00	2.2414685952050060e+00	6.1115498147287815e+02
-8.1961216916806134e-01	5.7180293894576861e-01	3.5739210464239703e-02	-5.3849613781656792e-02	-1.4781935833850849e-02	-9.9843963937164015e-01	-5.7038242543682194e-01	-8.2025782128912728e-01	4.2906821914732100e-02	-1.4108837912327306e+00	1.4337255148466825e+00	2.2191319828058083e+00	6.1115498147287815e+02
-9.1527213346971925e-01	3.9905014774800684e-01	5.5099013385744515e-02	-8.0023746827923264e-02	-4.6059025186887342e-02	-9.9572825918643815e-01	-3.9480770209990707e-01	-9.1577155763930995e-01	7.4090030243369964e-02	-1.4931608649106862e+00	5.7522097550848095e-01	2.2072170600509282e+00	6.1115498147287815e+02
-9.7498205089979151e-01	2.2113386642961308e-01	2.2579050935027774e-02	-2.8965530581070046e-02	-2.5680122782318255e-02	-9.9925048377873826e-01	-2.2038829020933398e-01	-9.7490530022755295e-01	3.1442918548240405e-02	-1.5028967613073916e+00	-2.0302391762796645e-01	2.1585542455099151e+00	6.1115498147287815e+02
-9.9965546908286140e-01	1.1707631279228026e-03	2.6221602666940562e-02	-2.6245093268839136e-02	-3.0434772657166365e-02	-9.9919213352218561e-01	-3.7176879176320510e-04	-9.9953606934767736e-01	3.0455013724517456e-02	-1.5782207014701186e+00	-8.2606923202597038e-01	1.7255995560915922e+00	6.1115498147287815e+02
-9.9941609587717739e-01	-1.5642340576440483e-02	3.0377367939169703e-02	-2.8952181841079137e-02	-8.4438982217966557e-02	-9.9600794647865898e-01	1.8144929546904276e-02	-9.9630586441277402e-01	8.3936798059333143e-02	-1.4501397439385419e+00	-1.3500708780133888e+00	1.3673413961370517e+00	6.1115498147287815e+02
-9.8471762990104628e-01	-1.7179390636467512e-01	2.8601452725884716e-02	-1.7670212071013304e-02	-6.4825630528063949e-02	-9.9774014714854720e-01	1.7325978462248853e-01	-9.8299770669244424e-01	6.0799306492464400e-02	-1.3665621039176155e+00	-1.9245467795995475e+00	1.0838547755262571e+00	6.1115498147287815e+02
-9.8033549850483548e-01	-1.7017063238365315e-01	9.9921300258871928e-02	-9.3694605607071782e-02	-4.4257099395927341e-02	-9.9461682573400856e-01	1.7367680113190492e-01	-9.8442026849674669e-01	2.7442735311591825e-02	-1.2706683208139569e+00	-2.5133639237018492e+00	6.7893362339854324e-01	6.1115498147287815e+02
-9.9239093438080539e-01	-9.9619770333602531e-02	7.2361140935398888e-02	-7.3601390081969614e-02	8.8265620848377788e-03	-9.9724867870544953e-01	9.8706984235129025e-02	-9.9498642863128717e-01	-1.6091553770942478e-02	-1.2151284311944122e+00	-3.1889437349042717e+00	2.3695245334087733e-01	6.1115498147287815e+02
-9.9811249546434833e-01	-3.0573735908329125e-04	6.1411341970346110e-02	-6.1382320601452919e-02	-2.6172734025889537e-02	-9.9777111539229835e-01	1.9123586253524394e-03	-9.9965738856784203e-01	2.6104566003110150e-02	-1.2750398228657578e+00	-3.8263724027938029e+00	-3.3788506631737292e-01	6.1115498147287815e+02
-9.8140134122142408e-01	1.9092954494433634e-01	1.9932794990641153e-02	-2.8290792501676411e-02	-4.1149708449005090e-02	-9.9875238800925503e-01	-1.8987111025223768e-01	-9.8074084770744152e-01	4.5785927201183643e-02	-1.3677068630083555e+00	-4.5247180236344899e+00	-7.6804217202576996e-01	6.1115498147287815e+02
-9.2416020864589710e-01	3.8179238921141101e-01	1.2746775898801774e-02	-2.3416346811202041e-02	-2.3312776110361932e-02	-9.9945394549826350e-01	-3.8128674702589582e-01	-9.2395404972881146e-01	3.0484923029918690e-02	-1.5561410549708139e+00	-5.2556929625629243e+00	-1.3094684713169151e+00	6.1115498147287815e+02
-7.6127865923089422e-01	6.4685847469480229e-01	4.5043498033853505e-02	-7.2472554095407898e-02	-1.5849571711553510e-02	-9.9724446349902029e-01	-6.4436211240458596e-01	-7.6244534544587150e-01	5.8945426501347598e-02	-1.7764588110045494e+00	-5.9165148269041534e+00	-1.6381058371554023e+00	6.1115498147287815e+02
-5.7836690381588907e-01	8.1522180851332915e-01	3.0085336871621734e-02	-7.9418243167481084e-02	-1.9563203954243449e-02	-9.9664939858670265e-01	-8.1190175958832167e-01	-5.7881835145000526e-01	7.6058193523680179e-02	-2.2963348510100965e+00	-6.7436481857876842e+00	-1.7764653614694712e+00	6.1115498147287815e+02
-2.6847635227115368e-01	9.6297064442658864e-01	2.4657377066835063e-02	-6.2807585540073735e-02	8.0433856037780901e-03	-9.9799324203456208e-01	-9.6123652420712880e-01	-2.6948625553202066e-01	5.8322402295590312e-02	-2.8079030982114324e+00	-7.3136071137540348e+00	-1.7193036605935630e+00	6.1115498147287815e+02
-3.9242713228045228e-01	9.1885046231426659e-01	-4.1409826792670093e-02	-2.4250095072725728e-02	-5.5341501789350558e-02	-9.9817295649033877e-01	-9.1946336454428912e-01	-3.9070595859873702e-01	4.3999717912027871e-02	-3.6773148889620462e+00	-7.3943650369240466e+00	-1.7021267834465323e+00	6.1115498147287815e+02
-8.9721097150926765e-01	4.4118705739870367e-01	-1.9142961820719093e-02	-1.4470624273309057e-02	-7.2698194362065843e-02	-9.9724900279199913e-01	-4.4136501179470178e-01	-8.9446573602367163e-01	7.1609869732422504e-02	-3.7372302029833251e+00	-7.9229094208386819e+00	-1.7081509259312053e+00	6.1115498147287815e+02
-9.3307644051037264e-01	-3.5827850204311146e-01	3.1699702494467186e-02	-2.7468134850168979e-02	-1.6895642493135486e-02	-9.9947988415605316e-01	3.5862774255813867e-01	-9.3346186437287759e-01	5.9236837495934992e-03	-3.4091629968043478e+00	-8.1879548331746612e+00	-1.7646125392408374e+00	6.1115498147287815e+02
-6.2843642845770964e-01	-7.7488519696362035e-01	6.7974899146448942e-02	-5.5663876009414692e-02	-4.2363928936992402e-02	-9.9755041498293717e-01	7.7586673359213376e-01	-6.3068076635622328e-01	-1.6510077328714321e-02	-2.4787628986337182e+00	-8.0186298584673956e+00	-1.8063620720551867e+00	6.1115498147287815e+02
-3.7572414692894612e-01	-9.2563924232071437e-01	4.4981757307263642e-02	-3.5865286690450915e-02	-3.3978003328993041e-02	-9.9877884263754169e-01	9.2603728144450415e-01	-3.7687861224233576e-01	-2.0431960482629550e-02	-1.3545977229709427e+00	-7.8335732038055568e+00	-1.8284619983676116e+00	6.1115498147287815e+02
-1.3667042515274463e-01	-9.9058814925894767e-01	7.5042278950746659e-03	1.1354919248516268e-02	-9.1413491897070227e-03	-9.9989374512687690e-01	9.9055149320841884e-01	-1.3657069335228889e-01	1.2497400523599420e-02	-1.2532163972623023e-01	-7.8893711400787980e+00	-1.8541008009068580e+00	6.1115498147287815e+02
-1.5960225967331604e-01	-9.8645238500148369e-01	3.7931660022418601e-02	4.1124100745099715e-03	-3.9088252759445441e-02	-9.9922729975696367e-01	9.8717283531839084e-01	-1.5932294442765854e-01	1.0295270193193200e-02	1.1011682864403269e+00	-7.7808752722555301e+00	-1.9043077166830837e+00	6.1115498147287815e+02
-1.6879898121993386e-01	-9.8564085614435182e-01	-4.3596603241566854e-03	3.7167590756560398e-02	-1.9451422841351897e-03	-9.9930715329114284e-01	9.8494947796141563e-01	-1.6884406747210323e-01	3.6962234010008262e-02	2.2444049353541988e+00	-7.8610394296881392e+00	-1.9404145860226727e+00	6.1115498147287815e+02
-1.4132016443554890e-01	-9.8968384307792634e-01	-2.3547863478793989e-02	-3.4884497749872304e-02	2.8750266291259517e-02	-9.9897772447884015e-01	9.8934912085706561e-01	-1.4035424090026027e-01	-3.8587616156783813e-02	3.3991623204432591e+00	-7.8108724467224535e+00	-1.8848569266526578e+00	6.1115498147287815e+02
-1.1453558466936964e-01	-9.9225310146812440e-01	-4.8118421330443584e-02	3.9656531826211643e-03	4.7980112776529298e-02	-9.9884041887219754e-01	9.9341123077972149e-01	-1.1459359233761696e-01	-1.5604985995593436e-03	2.5884869733527403e+00	-8.1705350497519067e+00	-2.2313047524431191e+00	6.1115498147287815e+02
-3.8914907942083798e-02	-9.9885270593808262e-01	2.7908811870619228e-02	-2.6503251377962760e-02	-2.6888391360879869e-02	-9.9928704188357276e-01	9.9889098885026273e-01	-3.9626837499284140e-02	-2.5426485080516148e-02	5.8581820048838926e+00	-7.8041339731822745e+00	-2.1128145525502458e+00	6.1115498147287815e+02
-6.5997995405312759e-02	-9.9731278379208488e-01	3.1803708704540308e-02	-3.2757791829379462e-02	-2.9690447864855932e-02	-9.9902222416723430e-01	9.9728190180958554e-01	-6.6975283429539623e-02	-3.0710254518473784e-02	6.7995689472273311e+00	-7.6062388281046722e+00	-2.0689619913627997e+00	6.1115498147287815e+02
2.8157926017393214e-01	-9.5953294083837326e-01	-3.1073599669551623e-03	-2.3589123780137757e-02	-3.6848488125855935e-03	-9.9971494693663254e-01	9.5924797288250052e-01	2.8157229504212905e-01	-2.3672118315056632e-02	7.4719882335228691e+00	-7.3324758981959235e+00	-2.0451336340988107e+00	6.1115498147287815e+02
8.5861909226757183e-01	-5.1116052402429968e-01	-3.8576846330597381e-02	-5.3191073630812422e-02	-1.3992509046664228e-02	-9.9848631406573674e-01	5.0984700065766075e-01	8.5937135649833163e-01	-3.9203412486733417e-02	7.5017704953893256e+00	-6.9273059067335021e+00	-2.1152367818922979e+00	6.1115498147287815e+02
9.9449959274007482e-01	-9.3534571118382037e-02	-4.7136440738836223e-02	-4.9359384264127913e-02	-2.1595310947783670e-02	-9.9854759212074362e-01	9.2380794675579692e-02	9.9538179938693327e-01	-2.6093336780478649e-02	6.5235953468015095e+00	-6.6847165681584029e+00	-2.0788988114829685e+00	6.1115498147287815e+02
9.4764661146010298e-01	3.1932046054528346e-01	-5.8588849880801541e-04	3.5405155663538971e-03	-1.2341826689608287e-02	-9.9991756863427916e-01	-3.1930136945792981e-01	9.4756642130834934e-01	-1.2826249302850467e-02	5.4371298261246848e+00	-6.5234689620935100e+00	-2.0283086183514278e+00	6.1115498147287815e+02
8.1498374648277405e-01	5.7948377434464682e-01	-2.1963648178723733e-04	-1.4330332182384010e-02	1.9775216051241568e-02	-9.9970174672732759e-01	-5.7930659805360740e-01	8.1474382237695431e-01	2.4420674645607689e-02	4.4617669784713696e+00	-6.2231356376189026e+00	-1.9843770302445982e+00	6.1115498147287815e+02
9.0061568278611093e-01	4.3382759894325912e-01	2.6172625295039151e-02	5.1689225513888229e-02	-4.7123798096767526e-02	-9.9755078648593631e-01	-4.3153170901508731e-01	8.9976272541601876e-01	-6.4864644194321100e-02	3.5215564810066677e+00	-5.8962553469293706e+00	-2.0494365873415177e+00	6.1115498147287815e+02
9.7266316964670629e-01	2.3045791723619913e-01	2.8557079612174935e-02	3.6284246006756164e-02	-2.9360649892604767e-02	-9.9891010893353438e-01	-2.2936828879455828e-01	9.7263924484931064e-01	-3.6920014550630487e-02	3.0648214215280403e+00	-5.3470621730433923e+00	-2.0825576172759828e+00	6.1115498147287815e+02
9.9554851495037411e-01	8.9349231068809210e-02	-2.9997821379522865e-02	-2.8608121876815260e-02	-1.6794076259025941e-02	-9.9944961572121671e-01	-8.9803840356559361e-02	9.9585876202904333e-01	-1.4163203987620667e-02	2.7083791236809809e+00	-4.7047999084897203e+00	-2.0011408803415005e+00	6.1115498147287815e+02
9.9867017916916789e-01	-5.1551301357519230e-02	5.8014357631800371e-04	2.6367698148228348e-04	-6.1454561636715768e-03	-9.9998108174254485e-01	5.1553891343645075e-02	9.9865143904011222e-01	-6.1236909165163066e-03	2.5700281029014151e+00	-4.2825558632605780e+00	-1.9969403633652298e+00	6.1115498147287815e+02
9.9931389910736146e-01	1.1681890861442279e-02	-3.5146329491766708e-02	-3.4829002586755073e-02	-2.6339733701927423e-02	-9.9904612456448860e-01	-1.2596492752122490e-02	9.9958478972742126e-01	-2.5914793380091266e-02	2.7316497971247715e+00	-3.9556567991175826e+00	-2.0143928505398296e+00	6.1115498147287815e+02
9.9517014313424623e-01	-9.8149484033500323e-02	-1.7507136035717370e-03	-3.0954138499838038e-03	-1.3549933198937408e-02	-9.9990340419632640e-01	9.8116281152831275e-02	9.9507943305761370e-01	-1.3788302233291532e-02	2.6329451501462939e+00	-3.6386157539565032e+00	-2.2361364476501411e+00	6.1115498147287815e+02
9.8619841025115240e-01	-1.6525206745573856e-01	-1.0220069456902209e-02	4.5540721290367181e-04	6.4434608432630325e-02	-9.9792182751977354e-01	1.6556717133046139e-01	9.8414426556157797e-01	6.3620565384882213e-02	2.4481300852585965e+00	-3.4063038666567653e+00	-2.2961755542092543e+00	6.1115498147287815e+02
9.9235063496808240e-01	-1.2231590766713446e-01	1.6704370985142776e-02	2.4893469427993212e-02	6.5731373271840018e-02	-9.9752679249613940e-01	1.2091539380195482e-01	9.9031217567965069e-01	6.8273437311703419e-02	2.4839277385100491e+00	-3.0502035009998290e+00	-2.4866944757986218e+00	6.1115498147287815e+02
9.9209299579491161e-01	-1.2306391270710948e-01	-2.4632520859526753e-02	-2.0409742073980955e-02	3.5457471977882599e-02	-9.9916275456474646e-01	1.2383428492607235e-01	9.9176511386020993e-01	3.2665406880884748e-02	2.5887029785687465e+00	-2.5596627614086085e+00	-2.7947591097450672e+00	6.1115498147287815e+02
9.8169035914673464e-01	-1.8004942702362209e-01	-6.2179116967199667e-02	-5.2043008276298736e-02	6.0487433807563176e-02	-9.9681131396113731e-01	1.8323636115113284e-01	9.8179604510297436e-01	5.0009616797677389e-02	2.4700552201283061e+00	-2.0922734702723815e+00	-3.1685563674963344e+00	6.1115498147287815e+02
9.8437405241525555e-01	-1.7440583167945456e-01	-2.4296724218828628e-02	-1.0703743187592454e-02	7.8460334638880525e-02	-9.9685977237028156e-01	1.7576448678086876e-01	9.8154295971422112e-01	7.5367522329616854e-02	2.5433786702657502e+00	-1.6139049535432823e+00	-3.5016734975753341e+00	6.1115498147287815e+02
9.7415970589916501e-01	-2.2203971014830554e-01	-4.1367070475308743e-02	-4.1248816040968937e-02	5.1719349854769357e-03	-9.9913551946856782e-01	2.2206170894071520e-01	9.7502390647909920e-01	-4.1205844933160408e-03	2.6644268433560034e+00	-1.1359160598794045e+00	-3.6662535304816970e+00	6.1115498147287815e+02
9.7879920569415457e-01	-1.9973249129021864e-01	-4.5376721515496314e-02	-4.1232509507592066e-02	2.4861986077954736e-02	-9.9884020834564236e-01	2.0062899863229794e-01	9.7953499864540960e-01	1.6099420378982737e-02	2.4983262077421875e+00	-6.9512189083273679e-01	-4.0201787659898578e+00	6.1115498147287815e+02
9.8802579756398790e-01	-1.5321963761927798e-01	-1.8131905466964859e-02	-9.4580848368952461e-03	5.7150805723049446e-02	-9.9832075508647256e-01	1.5399859732888443e-01	9.8653815336915551e-01	5.5017306074658649e-02	2.5434119188097908e+00	-2.3805465429930805e-01	-4.3979084519017082e+00	6.1115498147287815e+02
9.8454616948924978e-01	-1.7472962163540273e-01	1.1764330290960759e-02	1.0014145129918680e-02	-1.0894855102512216e-02	-9.9989050352006681e-01	1.7483866003079174e-01	9.8455617486024871e-01	-8.9767200687661565e-03	2.5521790546971728e+00	2.7036324948543200e-01	-4.6616335668589102e+00	6.1115498147287815e+02
9.9450054111058572e-01	-1.0466732044667476e-01	-3.6641180747533225e-03	-4.7279747143439878e-03	-9.9178664499758769e-03	-9.9993963926838170e-01	1.0462466241691371e-01	9.9445783618793704e-01	-1.0358187995653866e-02	2.3417611772354574e+00	7.9033201072717496e-01	-4.9014754600158295e+00	6.1115498147287815e+02
9.9821750059002889e-01	5.9119094576851827e-02	8.1703226502657551e-03	6.8845996516626292e-03	2.1919114035404343e-02	-9.9973604252699622e-01	-5.9282575883918220e-02	9.9801026302153639e-01	2.1473031929639046e-02	2.2096517116505048e+00	1.2899377673842798e+00	-5.3299931630073907e+00	6.1115498147287815e+02
9.8257660845302897e-01	1.8535723130809068e-01	1.3634710218485677e-02	6.7708396375406842e-03	3.7613210280414380e-02	-9.9926943420831416e-01	-1.8573466087821550e-01	9.8195109003157621e-01	3.5702836501515164e-02	1.7833753482770254e+00	1.8012377841110556e+00	-5.5859867202417828e+00	6.1115498147287815e+02
9.3217964711076828e-01	3.6104408899983670e-01	-2.6234925399588757e-02	-4.1165726197955763e-02	3.3724693788281405e-02	-9.9858301007752071e-01	-3.5964772833849340e-01	9.3193873770069502e-01	4.6300115267637228e-02	1.1652597337819306e+00	2.4191574437812484e+00	-5.7178527837577136e+00	6.1115498147287815e+02
6.5365042918201643e-01	7.5642677901967703e-01	2.3656804773316015e-02	-5.4059568419978610e-02	7.7848081415465759e-02	-9.9549848783520378e-01	-7.5486335153616491e-01	6.4942913716728801e-01	9.1777537043333760e-02	4.3387444474587999e-01	2.8400528027961141e+00	-5.6937481025382901e+00	6.1115498147287815e+02
3.8910919454440163e-01	9.2070069507550401e-01	3.0070996134000248e-02	-5.7783889023762927e-02	5.6974070188015147e-02	-9.9670205051233896e-01	-9.1937753773425246e-01	3.8608831297216845e-01	7.5370801349119484e-02	-3.5727410668294457e-01	2.7099087334885947e+00	-5.6476069759194640e+00	6.1115498147287815e+02
1.6279725273420920e-03	9.9994163927871993e-01	1.0680250092439253e-02	-7.0610630681482156e-02	1.0768551509772302e-02	-9.9744582666586223e-01	-9.9750262583123761e-01	8.6967520846059632e-04	7.0624040700162441e-02	-1.0939933385639207e+00	2.1701065750953603e+00	-5.6290256612992327e+00	6.1115498147287815e+02
-4.8644460866350170e-01	8.7368356099239175e-01	6.9769587835018529e-03	-9.7416368278115284e-02	-4.6299841899910626e-02	-9.9416617113616712e-01	-8.6826360852779949e-01	-4.8428644405113941e-01	1.0763338801035365e-01	-1.6803302108802267e+00	1.6831124325399323e+00	-5.6372704909107689e+00	6.1115498147287815e+02
-7.3969765026335099e-01	6.7157035850420799e-01	4.2902677928157211e-02	-5.9435508348756702e-02	-1.6938436694000913e-03	-9.9823071042767919e-01	-6.7030948564241766e-01	-7.4093885339625265e-01	4.1168057831822515e-02	-1.9908992989694858e+00	9.1250466819577447e-01	-5.6797439011466153e+00	6.1115498147287815e+02
-8.7317822424112512e-01	4.8511506112830705e-01	4.7150463174764651e-02	-6.6669451934062179e-02	-2.3048776436989549e-02	-9.9750886616790013e-01	-4.8281981410245345e-01	-8.7414651596356363e-01	5.2468044930564582e-02	-1.9245513016730036e+00	1.4655868820297258e-01	-5.6554196699829902e+00	6.1115498147287815e+02
-9.6988397891157163e-01	2.3319749795228356e-01	7.0313543499476369e-02	-9.5439609252333843e-02	-9.8262718278731634e-02	-9.9057342947518867e-01	-2.2409004537555843e-01	-9.6745199630021417e-01	1.1755971426603094e-01	-1.9282482241182448e+00	-5.1069508798587027e-01	-6.0544000645336187e+00	6.1115498147287815e+02
-9.7517394222458353e-01	2.1002203942447994e-01	7.0189211152051345e-02	-8.4285812089176460e-02	-5.8928516385060387e-02	-9.9469760823937059e-01	-2.0477227421365690e-01	-9.7591914261000046e-01	7.5167431782182062e-02	-1.8462778003684808e+00	-1.0828872082973993e+00	-6.3921925230857717e+00	6.1115498147287815e+02
-9.8717721792307112e-01	1.5295568983172048e-01	4.5669435750490636e-02	-4.8375605790943438e-02	-1.4015958312096250e-02	-9.9873087149489548e-01	-1.5212146849812114e-01	-9.8813364979677543e-01	2.1235558887842183e-02	-1.8219275598346871e+00	-1.7032482894840566e+00	-6.7079032955161892e+00	6.1115498147287815e+02
-9.9487459351084295e-01	8.7968472478476056e-02	4.9860716365081957e-02	-5.1665674706832906e-02	-1.8360659801166433e-02	-9.9849564056572315e-01	-8.6920660626362223e-02	-9.9595403208254041e-01	2.2811504439805983e-02	-1.7909171214500199e+00	-2.2330364557528135e+00	-7.0962008024874770e+00	6.1115498147287815e+02
-9.9285117889464081e-01	8.8113439159400564e-02	8.0514336655186619e-02	-8.2208611892008704e-02	-1.5765479315304060e-02	-9.9649043838500939e-01	-8.6534852506438942e-02	-9.9598567836162255e-01	2.2896458246363584e-02	-1.6041969678426109e+00	-2.7788503079367421e+00	-7.4310707251180617e+00	6.1115498147287815e+02
-9.9283886033037605e-01	9.0067188155789735e-02	7.8478653375232882e-02	-7.8802914382843620e-02	-4.4346348412389880e-05	-9.9689021397452382e-01	-8.9783618231003337e-02	-9.9593569051978015e-01	7.1415856949619584e-03	-1.6538140729056665e+00	-3.3553087809999265e+00	-7.8225000357157022e+00	6.1115498147287815e+02
-9.8361721369939381e-01	1.7231505769695316e-01	5.2959397703686635e-02	-5.6867441963253593e-02	-1.7819229587991647e-02	-9.9822270516225342e-01	-1.7106510736791863e-01	-9.8488070137849004e-01	2.7326417500586585e-02	-1.5170421963560239e+00	-3.8567577434367233e+00	-8.1908631633288955e+00	6.1115498147287815e+02
-9.6578096620056897e-01	2.5579563503692870e-01	4.2845284696805160e-02	-4.8936639801910820e-02	-1.7493215319294802e-02	-9.9864868332296486e-01	-2.5470047233877274e-01	-9.6657259453899658e-01	2.9412393247726060e-02	-1.5208490224338300e+00	-4.4922319267356503e+00	-8.6288938221021940e+00	6.1115498147287815e+02
-8.3011812071934132e-01	5.5675415950974017e-01	3.0474768612613775e-02	-4.6587489999186937e-02	-1.4790688480868779e-02	-9.9880470629139406e-01	-5.5563793195656219e-01	-8.3054562873021320e-01	3.8215797364049647e-02	-1.5958366051061454e+00	-5.0090334640993905e+00	-9.0246494998464364e+00	6.1115498147287815e+02
-6.2567136847866545e-01	7.7740610640615171e-01	6.4614892930821205e-02	-8.4115740839271771e-02	1.5113953543280247e-02	-9.9634136246135652e-01	-7.7553844573244390e-01	-6.2881739331122100e-01	5.5935722576780186e-02	-2.0523572257073277e+00	-5.6350416849605427e+00	-9.3180131823686168e+00	6.1115498147287815e+02
-3.8982430203466795e-01	9.1968218303631921e-01	4.7134867653726327e-02	-8.8532700862940086e-02	1.3519082143044293e-02	-9.9598152357155867e-01	-9.1662368200974242e-01	-3.9243077940390969e-01	7.6151880839168545e-02	-2.5003176139298811e+00	-6.2773517333483175e+00	-9.2514421163029468e+00	6.1115498147287815e+02
-2.2010537636196303e-01	9.7365071084036470e-01	5.9648273877888555e-02	-6.9106603826102342e-02	4.5430257744315757e-02	-9.9657431684190401e-01	-9.7302512845464639e-01	-2.2347345471294366e-01	5.7286249960014433e-02	-3.0088197035548117e+00	-6.6897115238754346e+00	-9.2164372639164309e+00	6.1115498147287815e+02
-2.6610545211438685e-01	9.6391098551966936e-01	7.9687106546674491e-03	-6.7786819202519458e-02	-1.0466213730245234e-02	-9.9764492957793272e-01	-9.6155750503929971e-01	-2.6601892858338644e-01	6.8125576239357402e-02	-3.9934401958782049e+00	-6.8072027973941154e+00	-9.1620257639956311e+00	6.1115498147287815e+02
-1.5818605254505969e-01	9.8737048106491976e-01	8.7581905574639161e-03	-8.1634234749395435e-02	-4.2380418594950078e-03	-9.9665334531023264e-01	-9.8402897543572987e-01	-1.5837162663440191e-01	8.1273632748151331e-02	-4.8752782937694050e+00	-7.0184397413351132e+00	-9.1461058316059898e+00	6.1115498147287815e+02
1.9230313654592601e-02	9.9908200994006779e-01	3.8279661059895984e-02	-1.0375615703002439e-01	4.0074191095845008e-02	-9.9379510920831926e-01	-9.9441684162885491e-01	1.5139241134489778e-02	1.0443154917344138e-01	-5.6662929455146340e+00	-7.1262067162232459e+00	-9.1219156589063246e+00	6.1115498147287815e+02
4.4024757362717154e-01	8.9784168661671993e-01	-7.8980813260083552e-03	-1.0752514922116703e-01	4.3986690019040264e-02	-9.9322883233730952e-01	-8.9141483956705270e-01	4.3811582586618886e-01	1.1590559488322071e-01	-6.1647412518219404e+00	-6.8822989748863126e+00	-9.0641245958723289e+00	6.1115498147287815e+02
9.6607916249487213e-01	2.5800435532688953e-01	-1.1171590108969228e-02	-1.5004713706300521e-02	1.2892563019720115e-02	-9.9980430104364659e-01	-2.5780983371430694e-01	9.6605772832224623e-01	1.6326517971161497e-02	-6.1543536418540334e+00	-6.8933290984919857e+00	-9.0590324815505365e+00	6.1115498147287815e+02
9.0313271407440066e-01	-4.2928464563032853e-01	-8.1236564827780917e-03	-1.5916431995649523e-02	-1.4565824779915630e-02	-9.9976722487837599e-01	4.2906639108783018e-01	9.0305178687300347e-01	-1.9987552735168990e-02	-5.3966380782106942e+00	-6.8433261057349544e+00	-9.1064483793349229e+00	6.1115498147287815e+02
6.2410656616477467e-01	-7.8127659738217037e-01	9.8930507403920918e-03	-1.6076487050613462e-02	-2.5499286897968175e-02	-9.9954556320950538e-01	7.8117382229189269e-01	6.2366390367780089e-01	-2.8474455486303278e-02	-4.5385769000839611e+00	-6.4709198282901585e+00	-9.1784006294668714e+00	6.1115498147287815e+02
2.7214052183999815e-01	-9.6169067539658604e-01	3.3023949308225005e-02	-3.9163235350764714e-02	-4.5360219037615362e-02	-9.9820273067434595e-01	9.6146023181903595e-01	2.7035808732885774e-01	-5.0007271934865531e-02	-3.6756836235757562e+00	-6.0887865872661751e+00	-9.1990782463973666e+00	6.1115498147287815e+02
2.9865883869689347e-01	-9.5418171222874559e-01	1.8443375950266350e-02	-3.9850007904765380e-02	-3.1776925716225007e-02	-9.9870025726542000e-01	9.5352759526833486e-01	2.9753569036377009e-01	-4.7514608506663294e-02	-2.5142102202915004e+00	-5.8372089923640402e+00	-9.2383937262126050e+00	6.1115498147287815e+02
